ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,URBANISATION_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
I,A,GBR,WB_WDI_NY_GDP_DEFL_KD_ZG,_T,_T,_T,PC_A,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,United Kingdom,"Inflation, GDP deflator (annual %)",Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,3.36343952,3.37351334,1.603524064,3.284962887,5.606794369,4.981536488,2.779461626,3.931299619,6.022037648,9.248550906,9.573768041,7.907447364,7.617098366,14.11750628,24.76178365,15.23182225,13.81535803,12.32081539,15.17920452,19.88457778,12.17497168,7.31547586,5.728959744,4.618994945,6.069847467,3.470689699,6.278185245,6.840826627,8.248390621,7.837498041,6.623195042,2.409456758,1.739711567,0.323782435,10.80899898,4.14151465,0.036111208,1.328522611,1.394499275,0.975617613,1.71220037,2.088601637,2.384739618,2.730539704,2.863995258,3.075525919,1.993411432,3.304705499,2.007450601,1.328371368,2.475958187,1.547768642,2.157087788,1.596015627,0.669172003,1.735393543,1.542527815,1.962766122,2.461330488,4.842340857,0.711756534,5.678642043,6.344914192,3.6232491
I,A,UKR,WB_WDI_NY_GDP_PCAP_KD,_T,_T,_T,USD_K_2015,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Ukraine,GDP per capita (constant 2015 US$),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,3141.679688,3209.282227,3321.190918,3102.310547,2826.064697,2538.852783,2177.234863,1687.484497,1493.38208,1355.573364,1326.277954,1311.593628,1319.533203,1409.222656,1547.27832,1644.28125,1814.258545,2042.444946,2122.601563,2298.132324,2498.352051,2567.694092,2188.170166,2285.933838,2418.12085,2426.929443,2432.41626,2308.643555,2094.473877,2156.083008,2217.75293,2308.666992,2398.078369,2324.107422,2426.612305,1874.662964,2164.26123,2219.04248
I,A,ARG,WB_WDI_NE_GDI_TOTL_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Argentina,Gross capital formation (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,23.47923426,27.76644706,21.73093502,18.27287883,21.47391262,22.42767575,20.54254663,21.21503579,21.69049729,23.9906052,24.44009525,24.11303242,23.89154462,20.89381153,22.26033179,29.44104696,30.72943959,30.9416888,27.80015957,25.85676946,25.25778629,22.69108872,21.75494795,20.88775231,19.96409245,17.58906692,17.46176421,19.554866,18.6400389,15.51469828,13.99698158,14.6369774,16.70240577,19.68811042,19.96562325,18.50041051,19.62387245,20.82605155,20.97076915,17.86292788,17.53348744,15.62596533,10.85390524,14.1469621,17.55127036,18.88826414,18.68048724,20.0991132,19.57277588,16.05311236,17.70553381,18.39845892,16.50198653,17.3057789,17.26288101,17.07070488,17.66322786,18.21256717,16.61388502,14.2100304,14.41515574,18.07628925,17.38558614,19.38226329,15.83780024
I,A,GRC,WB_WDI_NY_GDP_PCAP_CN,_T,_T,_T,XDC,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Greece,GDP per capita (current LCU),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,45.17263832,51.28952554,53.5708473,60.35738609,68.03863824,78.07251484,86.59347819,92.73005985,100.2244083,114.9503167,129.6771474,143.3823846,164.8463632,214.4695437,245.4677081,292.5926053,358.4112144,414.2739109,499.0427848,611.6102016,727.0425061,862.664104,1078.320852,1279.095573,1582.902688,1923.861973,2291.373627,2572.59983,3119.066158,3687.713403,4403.891342,5373.961851,6165.154238,6901.117212,7787.159935,8688.497506,9488.736521,10429.6547,11294.81744,11956.10999,12600.73944,13573.64503,14575.48499,15931.08472,17243.52064,17727.1152,19445.72011,20752.43945,21550.71579,21096.80826,20104.63432,18322.99321,16831.05286,16243.54488,16164.63157,16205.96748,16188.62792,16493.14285,16828.25321,17271.81819,15659.94931,17463.42796,19834.3396,21589.18682,22751.84087
I,A,GRC,WB_WDI_NY_GDP_DEFL_KD_ZG_AD,_T,_T,_T,PC_A,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Greece,"Inflation, GDP deflator: linked series (annual %)",Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.69059687,19.78774376,14.79881247,14.42874855,11.18188862,9.791836415,8.196856763,6.618343966,5.278709005,3.509439828,1.618800513,3.470687016,2.953656423,3.558588298,2.968810702,1.900417889,3.364536008,3.367103793,4.062888849,2.368434305,1.180920652,0.976657803,-0.334569926,-1.960321602,-1.923474558,-0.174753733,-0.489961144,0.203613532,-0.234800451,0.245015781,-0.363959703,1.392756447,6.49582431,5.874562082,3.152509796
I,A,ISR,WB_WDI_GC_AST_TOTL_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Israel,Net acquisition of financial assets (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058862045,2.031353888,1.794319637,1.861945931,-0.044285435,0.780019477,1.551095922,-0.892092862,0.157391893,-0.88932089,,,,,,,-1.585162814,-1.316198697,-0.081328506,0.729473166,-1.642630121,-1.033263395,0.005485991,0.40019653,-0.726937132,-0.044097232,0.011080785,-0.10140949,-0.361899611,-0.730961752,2.158354711,0.572342333,-0.873063805,-0.614227869,
I,A,GRC,WB_WDI_NE_TRD_GNFS_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Greece,Trade (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,23.84035752,22.99132639,22.47342453,23.68485838,23.6523337,23.94576554,24.2945973,23.56645423,22.96704024,22.62760404,22.45739003,22.66834621,24.62112474,30.86463462,34.55354752,34.40316802,33.97357413,33.76281682,32.28801903,34.64205697,43.4793555,46.0059446,40.77850287,40.1030046,39.84929223,39.33495017,41.56427828,41.26012646,38.5985549,39.70769134,39.03573063,37.54151859,37.7870756,36.03303017,35.22023023,36.12563534,36.82092926,39.43854865,42.48989596,48.17603703,59.11265775,56.85763396,50.05333719,47.89431216,49.82531767,50.35553344,51.10474658,54.52568182,57.10528363,46.3779594,50.9225182,56.29299579,62.39421174,62.95472722,66.43353645,65.27164546,63.65754909,70.88249674,79.23799086,80.59009495,70.29374646,88.01266545,108.1218432,92.47108829,89.77652794
I,A,ISR,WB_WDI_NY_GDP_PCAP_CN,_T,_T,_T,XDC,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Israel,GDP per capita (current LCU),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,0.290497328,0.339458716,0.388070741,0.445895219,0.487799376,0.506720768,0.536702179,0.52047943,0.584205629,0.656710403,0.747146558,0.919197654,1.171862457,1.452419068,2.034066584,2.80320128,3.613099247,5.05317296,8.155064429,14.9298343,33.39757814,77.46585236,176.359076,447.3513902,2160.445313,8050.31245,12401.50166,15712.24589,18951.73395,22244.94998,26832.21676,32696.15327,38140.61976,42957.63505,50607.0618,57292.04238,64549.83099,70607.38948,76719.51264,82062.15853,88503.99157,88177.99006,90380.44475,89458.32235,92186.08709,95528.94677,100376.9739,105665.5058,108605.9534,112103.9505,117549.9667,123526.0463,128484.8295,133721.9655,137189.4683,140754.3003,144680.0566,148080.2114,152105.6121,157732.5856,153447.2096,168845.3865,184609.5399,190717.1281,200438.544
I,A,JPN,WB_WDI_NV_IND_TOTL_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Japan,"Industry (including construction), value added (% of GDP)",Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.55387294,34.31644311,34.28595862,33.92870218,33.37699307,32.87231482,32.51358706,30.9812267,30.22260008,30.07892076,29.96693054,29.87170704,29.66557181,29.59729581,28.78297644,27.11121222,28.33597017,26.70143607,26.56264143,26.65074506,27.31362673,28.58371142,28.62994765,28.88242601,29.01400769,28.80408481,29.05680761,29.21919409,27.71743746,28.6021836,
I,A,NOR,WB_WDI_NY_GDP_MKTP_CN_AD,_T,_T,_T,XDC,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Norway,GDP: linked series (current LCU),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.50E+11,7.90E+11,8.13E+11,8.55E+11,8.97E+11,9.63E+11,1.05E+12,1.14E+12,1.16E+12,1.27E+12,1.51E+12,1.57E+12,1.56E+12,1.62E+12,1.79E+12,2.00E+12,2.22E+12,2.36E+12,2.62E+12,2.44E+12,2.61E+12,2.81E+12,2.98E+12,3.09E+12,3.16E+12,3.13E+12,3.12E+12,3.32E+12,3.58E+12,3.60E+12,3.46E+12,4.32E+12,5.73E+12,5.10E+12,5.20E+12
I,A,ARG,WB_WDI_NV_AGR_TOTL_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Argentina,"Agriculture, forestry, and fishing, value added (% of GDP)",Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,12.90416299,10.27875747,9.980386317,9.721276985,9.185809648,9.637560964,10.86588238,10.98486987,11.95252249,10.23083775,6.583910492,8.152170712,8.087142114,7.504427478,7.796277359,6.353505005,6.475522961,9.596156046,8.658324961,8.345976837,7.634307257,7.80040264,8.094358464,8.977868218,9.616065096,8.123676208,6.71649176,5.990787091,5.136826482,5.082668,5.351464616,5.610866113,5.221972109,5.25272257,4.457826102,4.679910944,4.568589609,10.20664671,10.32816694,8.36248661,7.938754274,6.935572291,7.452353946,7.318954597,5.273623469,7.132167451,6.99873377,5.781744207,6.052918437,6.712703514,5.156685902,6.26456582,5.231622377,4.537878897,5.318555997,6.357033676,7.291282496,6.541569405,5.846778604,5.806017109
I,A,MEX,WB_WDI_SE_XPD_SECO_PC_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Mexico,"Government expenditure per student, secondary (% of GDP per capita)",Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.13979,11.50334,,15.64125,13.42251,14.97844,14.02877,14.71323,13.83766,13.57756,13.40078,15.38007,15.24485,15.30209,15.32661,15.53822,15.39478,15.20393,14.42638,,,,,,,,
I,A,ARE,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,United Arab Emirates,GDP per person employed (constant 2021 PPP $),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203337.6249,196742.5363,186816.6903,187760.3036,188667.0563,185562.871,184645.3435,170478.1745,161673.0416,165434.2556,155353.0341,147791.7708,149981.8023,153638.7076,151251.6597,152886.7163,139899.2229,128889.936,115601.4733,114465.412,117463.7527,117576.2774,117888.1226,117108.9668,118081.8166,117879.4228,113429.3035,112814.7141,112569.2058,106218.5553,110017.4704,111830.2398,110778.1509,109254.5958
I,A,LKA,WB_WDI_NY_GDP_DEFL_KD_ZG,_T,_T,_T,PC_A,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Sri Lanka,"Inflation, GDP deflator (annual %)",Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,-2.346607445,3.310969961,1.598710454,1.167546711,-1.803544374,1.838875559,12.09837354,1.298485201,12.5084704,1.498452696,8.966860024,12.74859449,24.37874263,5.350294669,9.975573152,14.69108362,10.91788581,15.39729607,19.97751201,20.88530133,12.10106036,16.90683027,20.30051589,0.583905559,5.917284933,7.751491594,10.11703403,10.92315726,20.06327529,10.62402316,9.403706116,9.884394311,9.77058482,9.303439628,10.8174558,8.92446882,9.214160126,4.162701159,7.277430209,13.66480016,8.111570257,8.748664398,8.801492461,10.41872675,11.27702945,14.02844282,16.32701602,5.879882636,26.93487618,3.979929343,10.46344718,6.252885258,1.920628804,3.014380804,5.443221719,5.472845296,4.295306193,3.870527612,3.104305354,8.021091645,47.46388482,16.66747424,3.83903069
I,A,ARG,WB_WDI_NY_GDP_PCAP_KD,_T,_T,_T,USD_K_2015,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Argentina,GDP per capita (constant 2015 US$),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,7397.109655,7670.595456,7480.271724,6967.750196,7551.024908,8219.551556,8041.224874,8172.274565,8436.308564,9111.945975,9244.122518,9614.610617,9617.688149,9729.532589,10100.44691,9936.495834,9584.748518,10088.33749,9480.940095,10284.60641,10275.7987,9587.673794,9365.684654,9617.700057,9614.447262,8973.318749,9378.468664,9484.458766,9236.807713,8445.410092,8115.093864,8729.823185,9293.186923,9920.673586,10359.89272,9934.107761,10352.14,11056.68813,11348.20221,10838.31993,10631.65036,10051.94485,8861.561993,9545.531941,10302.44653,11099.75092,11870.27916,12811.90212,13197.35703,12285.37847,13387.15537,14040.61891,13754.42542,13946.09508,13456.13192,13679.6265,13265.88606,13520.11298,13058.32854,12706.39781,11393.0506,12549.28117,13276.82321,12993.09289,12774.35066
I,A,ISR,WB_WDI_NY_GDP_MINR_RT_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Israel,Mineral rents (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.016596679,0.03421562,0.281737481,0.223473116,0.087156852,0.14651747,0.18788777,0.093233925,0.061992501,0.078849429,0.066432897,0.042235923,0.034729957,0,0,0,,,
I,A,GBR,WB_WDI_GC_DOD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,United Kingdom,"Central government debt, total (% of GDP)",Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.20337095,29.19489603,30.39975006,35.31355001,40.48008846,88.21902842,87.18970588,88.22291007,90.09856363,87.29687875,87.28437605,84.04178205,86.16862234,86.40730866,90.20459739,91.86395287,91.78806289,93.37358521,104.8402308,122.8873833,130.4972835,143.1259712,146.3713359,141.0331725,149.5842813,147.0631468,155.581505,160.1411772,156.7668205,158.9725699,194.6828288,183.8048489,138.2159043,136.1424319,131.073063
I,A,IRL,WB_WDI_FS_AST_PRVT_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Ireland,Domestic credit to private sector (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.77639788,75.40688795,85.71898387,104.8995593,124.6403806,144.5708585,158.0991297,166.3226391,169.2522922,133.4267531,114.7415225,110.6363311,102.4046837,78.3674079,51.26579726,47.38684144,42.62273403,39.71791066,36.05527226,32.34024643,26.48306201,25.44196667,25.22255537,23.78453756
I,A,GRC,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Greece,GDP (current US$),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,4.27E+09,4.89E+09,5.14E+09,5.81E+09,6.58E+09,7.58E+09,8.47E+09,9.15E+09,9.95E+09,1.15E+10,1.30E+10,1.44E+10,1.67E+10,2.20E+10,2.50E+10,2.81E+10,3.07E+10,3.57E+10,4.37E+10,5.37E+10,5.60E+10,5.16E+10,5.39E+10,4.87E+10,4.74E+10,4.72E+10,5.56E+10,6.47E+10,7.52E+10,7.81E+10,9.65E+10,1.04E+11,1.15E+11,1.07E+11,1.15E+11,1.35E+11,1.43E+11,1.39E+11,1.40E+11,1.37E+11,1.26E+11,1.32E+11,1.50E+11,1.97E+11,2.35E+11,2.42E+11,2.69E+11,3.14E+11,3.51E+11,3.27E+11,2.96E+11,2.83E+11,2.39E+11,2.37E+11,2.34E+11,1.95E+11,1.93E+11,2.00E+11,2.13E+11,2.07E+11,1.91E+11,2.18E+11,2.18E+11,2.43E+11,2.56E+11
I,A,FRA,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,France,"GDP per capita, PPP (current international $)",Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17471.68641,18178.0122,18790.19716,19070.99459,19873.51085,20687.72611,21260.55821,22184.97042,23261.18951,24203.87559,26001.8797,27349.74459,28350.09856,28027.67621,28925.12687,30431.23672,32430.44431,34067.46615,35053.26271,34666.95989,35911.54386,37510.37599,37671.02393,39583.35204,40218.12586,40916.10536,42880.23514,44469.14589,46381.05906,51130.47231,49481.80443,52517.33549,56082.59084,58245.49911,61290.42383
I,A,UKR,WB_WDI_NV_IND_MANF_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Ukraine,"Manufacturing, value added (% of GDP)",Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.10548276,,,44.59666203,29.70331753,35.01294684,30.95036248,27.45495001,24.62914293,25.2570843,27.23202557,17.38735465,16.33479342,16.92890518,17.54394188,17.51169087,18.50828186,18.74896021,18.40445956,15.88655446,14.31668289,13.0957491,11.76553427,12.22962711,11.14059174,12.22812816,11.90277912,12.21912603,11.98030207,11.53402155,10.78860042,10.10138261,10.28329715,7.603575719,8.312677157,8.411302814
I,A,ITA,WB_WDI_GC_NLD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Italy,Net lending (+) / net borrowing (-) (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,-4.045847343,-3.67425169,-7.954628028,-5.469731752,-4.536992952,-5.592995951,-7.152837957,-8.671113446,,,,,,-12.04488309,-13.22641863,-8.855719789,-8.585793494,,,,,,-7.326650048,-6.380462276,-2.589189799,-2.323228216,-1.680693392,-2.162693347,-2.777957993,-2.071895092,-2.875832687,-2.553665329,-3.313647613,-2.694529434,-1.289684467,-2.45911892,-4.858068913,-3.70890303,-3.244854987,-3.266216486,-2.928153381,-2.992351413,-2.790694542,-2.564497063,-2.65154403,-2.378744661,-1.551716378,-9.245323342,-8.634863556,-7.990050011,-7.295336319,
I,A,THA,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Thailand,GDP per capita (constant LCU),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,14057.24042,14383.24395,15018.58368,15743.93974,16324.36403,17139.96834,18490.31707,19504.88976,20490.76503,21226.74164,23003.2908,23487.25577,23848.73943,25605.63918,26076.31487,26712.43075,28537.12357,30652.96232,33079.28955,34131.7564,35165.00867,36501.86106,37711.69407,39053.91227,40523.52152,41631.47095,43156.57151,46451.12944,51733.96767,57092.78896,62437.21672,66685.41429,70939.29498,75616.84831,80468.78269,85770.33235,89375.15487,85762.64598,78187.94483,80743.953,83392.54424,85392.90757,89775.91211,95337.47262,100429.6015,103739.1343,107992.561,112954.8075,114024.806,112404.1046,120041.7379,120299.8823,128216.0757,130890.8595,131480.5706,134977.5828,138985.6633,144180.9168,149814.9681,152670.1942,143194.912,145243.4896,148974.7123,152050.3732,155990.1111
I,A,LKA,WB_WDI_NE_GDI_FTOT_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Sri Lanka,Gross fixed capital formation (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,15.12407513,14.97977153,15.53144851,14.83836807,14.24039206,12.9020287,14.2377354,15.11563572,14.63096016,19.46130825,17.26434426,15.23131673,14.46842002,13.54596827,12.50262925,13.91804944,15.21372049,13.82975801,19.9718739,25.28489893,31.33314293,27.38544791,30.51149761,29.06390572,25.72944987,23.68406467,23.58336026,23.25706704,22.50677983,21.53669643,21.88331303,22.61504787,23.52292473,25.19692132,26.63862238,25.58882373,23.89041931,24.3602805,25.11959889,27.28190068,28.03609311,22.00116811,20.0732624,20.0384314,22.63792417,23.37195071,24.8720514,24.72101508,25.28656566,23.73051643,,,,,,28.25862349,30.08910024,31.60018791,30.74196308,28.54616773,25.56406176,26.34573426,23.9141453,17.84052266,18.79302229
I,A,RUS,WB_WDI_NY_GDP_PCAP_KN,_T,_T,_T,XDC_K,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Russian Federation,GDP per capita (constant LCU),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508003.3438,491936.0313,465771.125,397703.7188,363422.9063,317850.4375,304746.1875,293729.6875,298334.5,282990.8125,302034.6875,333638.7188,352144.7188,370395.5,399241.7813,429713.875,458962.8125,498226.8125,541501.625,569909.9375,525298.8125,548690.875,571609.5625,593117.625,601736.5,594985.375,581442.25,580916.125,590291.375,606327.1875,619314.875,603666,641205.4375,634170.3125,661931.1875,692090.5
I,A,IRL,WB_WDI_NY_GDP_PCAP_KD_ZG,_T,_T,_T,PC_A,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Ireland,GDP per capita growth (annual %),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,5.172332516,2.792449231,4.135109417,3.282699837,1.552612206,0.491448025,5.2882022,7.757572724,5.246573119,1.806543662,2.266448842,4.918856473,3.055224077,2.547205641,3.932444538,-0.123899984,6.755713124,5.676692606,1.708913066,1.899873076,2.12229993,1.321021429,-0.949007341,3.7096805,2.920733943,-0.473563331,4.652240097,5.668377304,6.234040214,8.375006525,1.345299733,2.640607355,2.180589885,5.339772129,9.073769553,6.533313181,9.913986231,7.637504835,9.290879508,7.95480657,3.642469807,4.129755277,1.349387132,4.853457514,3.46094094,2.195189528,2.309231132,-6.411646131,-6.054811565,1.130423861,1.166742917,-0.826164037,1.656248593,8.589097174,23.45202707,-0.068729409,8.632595196,6.136942679,3.318400852,5.808019468,14.64672925,5.402282695,-4.347498254,0.997438539
I,A,ITA,WB_WDI_GC_REV_XGRT_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Italy,"Revenue, excluding grants (% of GDP)",Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,23.62271677,24.09017739,24.42694263,25.7122729,26.72243198,28.03475694,28.21512427,29.55325777,28.90505415,31.4280672,33.51999639,32.13779877,31.53064756,34.16066422,33.77607189,34.28210536,35.35413787,,,,,,40.49374425,40.77736824,42.18167686,38.62093089,39.05032628,37.0313033,36.87050916,36.5013545,36.31664173,35.86069075,35.57998606,36.66280693,37.72852743,38.01885091,38.95425485,38.68302792,38.36771467,39.75409372,40.20525508,39.93310718,39.81824562,39.88927632,39.42417654,39.29040643,40.08598795,40.59504007,40.33487193,39.60766991,39.07352449,
I,A,FIN,WB_WDI_EG_USE_COMM_GD_PP_KD,_T,_T,_T,KG_PPP,NUMBER,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Finland,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",Total,Not Applicable,Number (real number),Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.6644176,158.0909986,154.0677263,162.8821621,167.3025156,152.7397921,158.4884308,154.4902425,147.8810274,141.1974885,133.2206393,133.1797455,137.7840447,142.4247608,138.441332,124.2941472,130.0309627,121.5932839,115.7405274,118.9192348,126.1173835,118.4838683,116.1238525,115.4177948,118.4965779,112.1886654,113.377323,109.1024466,109.654022,105.8396066,103.5501887,105.5969928,99.59908494,104.2944015,
I,A,USA,WB_WDI_EG_GDP_PUSE_KO_PP,_T,_T,_T,USD,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,United States,GDP per unit of energy use (PPP $ per kg of oil equivalent),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.114773036,3.190399285,3.311645958,3.423319394,3.571187455,3.696853634,3.821635879,4.020214522,4.211771995,4.357973019,4.510156932,4.745969155,4.846365874,5.068510075,5.295988366,5.625551413,6.017616456,6.1952217,6.489130946,6.691131652,6.79123606,7.13657732,7.581363919,7.737287311,7.975166555,8.372963573,8.700631821,9.110790694,9.331125158,9.734164255,10.48622969,11.06255617,11.95710027,12.93386004,
I,A,MMR,WB_WDI_NY_GDP_COAL_RT_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Myanmar,Coal rents (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,2.47E-04,2.67E-04,2.68E-04,0.003728595,0.014101967,0.012071805,0.019720608,0.028267204,0.02774804,0.036222015,0.093341149,0.105635223,0.053798178,0.047294694,0.060376291,0.028384094,0.002687884,0.012551995,0.016665392,0.019379172,0.016761764,0.007847793,8.46E-04,7.04E-04,0.002267008,8.87E-04,4.61E-04,0.001140945,0.002206624,0.011343046,0.075805186,0.015269688,0.019474262,0.125285309,0.092381578,0.112014026,0.150157592,0.221707141,0.050097232,0.086370381,0.086023634,0.056457332,0.02703697,0.025147921,0.015177297,0.00859612,0.015429863,0.029458868,0.034092678,0.024292511,0.046433729,,,
I,A,USA,WB_WDI_NY_GDP_PCAP_PP_KD,_T,_T,_T,PPP_K_2021,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,United States,"GDP per capita, PPP (constant 2021 international $)",Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44378.52403,43742.02612,44659.15146,45286.93551,46537.35715,47220.95796,48435.7001,49984.26965,51619.86984,53474.04543,55038.6225,55017.30498,55436.11698,56498.20783,58131.63369,59604.75364,60676.56557,61306.59694,60798.43384,58714.97369,59789.41291,60245.4844,61134.53061,61958.72344,63018.80339,64359.47259,65017.65496,66155.55557,67719.76564,69112.60269,67342.07093,71307.40173,72679.25754,74158.71642,75489.26643
